 ,Label,Area,XM,YM,Perim.,Circ.,AR,Round,Solidity
266,Image01_cropped.jpg,1,2081.50000,1590.50000,2.82843,1.00000,1.00000,1.00000,1.00000
267,Image01_cropped.jpg,30346,1758.86249,1709.38865,744.00418,0.68891,1.55655,0.64245,0.97250
268,Image01_cropped.jpg,40551,3169.37951,1732.17616,896.43059,0.63413,1.47912,0.67608,0.96464
269,Image01_cropped.jpg,1,866.50000,1617.50000,2.82843,1.00000,1.00000,1.00000,1.00000
270,Image01_cropped.jpg,1,869.50000,1625.50000,2.82843,1.00000,1.00000,1.00000,1.00000
271,Image01_cropped.jpg,30860,1436.40201,1731.54044,743.13413,0.70222,1.52988,0.65365,0.97746
272,Image01_cropped.jpg,1,2596.50000,1648.50000,2.82843,1.00000,1.00000,1.00000,1.00000
273,Image01_cropped.jpg,1,2385.50000,1656.50000,2.82843,1.00000,1.00000,1.00000,1.00000
274,Image01_cropped.jpg,1,3116.50000,1656.50000,2.82843,1.00000,1.00000,1.00000,1.00000
275,Image01_cropped.jpg,34279,682.42593,1771.65456,774.97475,0.71724,1.52629,0.65518,0.98201
276,Image01_cropped.jpg,1,2375.50000,1658.50000,2.82843,1.00000,1.00000,1.00000,1.00000
277,Image01_cropped.jpg,1,1156.50000,1664.50000,2.82843,1.00000,1.00000,1.00000,1.00000
278,Image01_cropped.jpg,1,1096.50000,1674.50000,2.82843,1.00000,1.00000,1.00000,1.00000
279,Image01_cropped.jpg,1,170.50000,1676.50000,2.82843,1.00000,1.00000,1.00000,1.00000
280,Image01_cropped.jpg,1,2851.50000,1678.50000,2.82843,1.00000,1.00000,1.00000,1.00000
281,Image01_cropped.jpg,2,451.50000,1685.00000,4.82843,1.00000,2.00000,0.50000,1.00000
282,Image01_cropped.jpg,44908,2504.72542,1818.00815,905.28340,0.68860,1.06234,0.94132,0.97571
283,Image01_cropped.jpg,2,2954.00000,1690.50000,4.24264,1.00000,2.00000,0.50000,1.00000
284,Image01_cropped.jpg,1,1942.50000,1691.50000,2.82843,1.00000,1.00000,1.00000,1.00000
285,Image01_cropped.jpg,31117,954.17976,1808.01625,724.02143,0.74594,1.23140,0.81208,0.97948
286,Image01_cropped.jpg,35031,2961.78235,1813.74647,769.27626,0.74387,1.14401,0.87411,0.97048
287,Image01_cropped.jpg,1,447.50000,1706.50000,2.82843,1.00000,1.00000,1.00000,1.00000
288,Image01_cropped.jpg,1,2892.50000,1709.50000,2.82843,1.00000,1.00000,1.00000,1.00000
289,Image01_cropped.jpg,1,175.50000,1710.50000,2.82843,1.00000,1.00000,1.00000,1.00000
290,Image01_cropped.jpg,27312,1881.60743,1804.67717,658.62446,0.79120,1.39974,0.71442,0.97929
291,Image01_cropped.jpg,1,315.50000,1718.50000,2.82843,1.00000,1.00000,1.00000,1.00000
292,Image01_cropped.jpg,1,1177.50000,1722.50000,2.82843,1.00000,1.00000,1.00000,1.00000
293,Image01_cropped.jpg,1,589.50000,1727.50000,2.82843,1.00000,1.00000,1.00000,1.00000
294,Image01_cropped.jpg,1,3052.50000,1735.50000,2.82843,1.00000,1.00000,1.00000,1.00000
295,Image01_cropped.jpg,1,196.50000,1752.50000,2.82843,1.00000,1.00000,1.00000,1.00000
296,Image01_cropped.jpg,33554,402.09665,1874.17557,743.57778,0.76261,1.28490,0.77827,0.98232
297,Image01_cropped.jpg,1,223.50000,1759.50000,2.82843,1.00000,1.00000,1.00000,1.00000
298,Image01_cropped.jpg,1,274.50000,1760.50000,2.82843,1.00000,1.00000,1.00000,1.00000
299,Image01_cropped.jpg,1,247.50000,1763.50000,2.82843,1.00000,1.00000,1.00000,1.00000
300,Image01_cropped.jpg,3,261.16667,1764.16667,5.65685,1.00000,1.46385,0.68313,0.85714
301,Image01_cropped.jpg,1,463.50000,1778.50000,2.82843,1.00000,1.00000,1.00000,1.00000
302,Image01_cropped.jpg,1,547.50000,1782.50000,2.82843,1.00000,1.00000,1.00000,1.00000
303,Image01_cropped.jpg,1,2857.50000,1784.50000,2.82843,1.00000,1.00000,1.00000,1.00000
304,Image01_cropped.jpg,1,2232.50000,1787.50000,2.82843,1.00000,1.00000,1.00000,1.00000
305,Image01_cropped.jpg,1,532.50000,1790.50000,2.82843,1.00000,1.00000,1.00000,1.00000
306,Image01_cropped.jpg,1,2196.50000,1797.50000,2.82843,1.00000,1.00000,1.00000,1.00000
307,Image01_cropped.jpg,41410,2714.49976,1919.10654,823.01638,0.76824,1.03487,0.96631,0.98283
308,Image01_cropped.jpg,1,864.50000,1800.50000,2.82843,1.00000,1.00000,1.00000,1.00000
309,Image01_cropped.jpg,1,1392.50000,1830.50000,2.82843,1.00000,1.00000,1.00000,1.00000
310,Image01_cropped.jpg,1,731.50000,1840.50000,2.82843,1.00000,1.00000,1.00000,1.00000
311,Image01_cropped.jpg,1,3120.50000,1859.50000,2.82843,1.00000,1.00000,1.00000,1.00000
312,Image01_cropped.jpg,2,311.00000,1872.50000,4.24264,1.00000,2.00000,0.50000,1.00000
313,Image01_cropped.jpg,2,687.00000,1873.50000,4.24264,1.00000,2.00000,0.50000,1.00000
314,Image01_cropped.jpg,1,307.50000,1874.50000,2.82843,1.00000,1.00000,1.00000,1.00000
315,Image01_cropped.jpg,28826,1871.18809,1978.12891,688.22244,0.76478,1.05428,0.94851,0.96780
316,Image01_cropped.jpg,35476,2142.53346,1987.30325,762.36457,0.76704,1.45139,0.68900,0.97888
317,Image01_cropped.jpg,1,2993.50000,1894.50000,2.82843,1.00000,1.00000,1.00000,1.00000
318,Image01_cropped.jpg,1,2992.50000,1898.50000,2.82843,1.00000,1.00000,1.00000,1.00000
319,Image01_cropped.jpg,1,306.50000,1901.50000,2.82843,1.00000,1.00000,1.00000,1.00000
320,Image01_cropped.jpg,5387,1372.65092,1953.82077,310.67619,0.70136,1.54024,0.64925,0.93867
321,Image01_cropped.jpg,36434,286.48265,2032.00382,869.68542,0.60533,1.30039,0.76900,0.97712
322,Image01_cropped.jpg,1,984.50000,1909.50000,2.82843,1.00000,1.00000,1.00000,1.00000
323,Image01_cropped.jpg,1,979.50000,1911.50000,2.82843,1.00000,1.00000,1.00000,1.00000
324,Image01_cropped.jpg,1,940.50000,1920.50000,2.82843,1.00000,1.00000,1.00000,1.00000
325,Image01_cropped.jpg,1,2436.50000,1920.50000,2.82843,1.00000,1.00000,1.00000,1.00000
326,Image01_cropped.jpg,10093,1303.74928,1984.93268,441.98990,0.64924,1.29067,0.77479,0.91813
327,Image01_cropped.jpg,9697,1204.70408,1973.49010,444.29141,0.61732,1.17396,0.85182,0.96382
328,Image01_cropped.jpg,21349,2406.19254,2009.51864,575.10974,0.81112,1.13169,0.88363,0.97515
329,Image01_cropped.jpg,38924,2899.60397,2057.59161,823.11688,0.72195,1.11466,0.89713,0.98037
330,Image01_cropped.jpg,2,2605.50000,1964.00000,4.82843,1.00000,2.00000,0.50000,1.00000
331,Image01_cropped.jpg,13575,2310.84320,2072.54921,538.90873,0.58738,1.37801,0.72568,0.96103
332,Image01_cropped.jpg,33299,659.18161,2092.66373,779.56053,0.68856,1.06931,0.93518,0.97848
333,Image01_cropped.jpg,1,403.50000,2000.50000,2.82843,1.00000,1.00000,1.00000,1.00000
334,Image01_cropped.jpg,1,1154.50000,2007.50000,2.82843,1.00000,1.00000,1.00000,1.00000
335,Image01_cropped.jpg,1,1780.50000,2012.50000,2.82843,1.00000,1.00000,1.00000,1.00000
336,Image01_cropped.jpg,1,1172.50000,2015.50000,2.82843,1.00000,1.00000,1.00000,1.00000
337,Image01_cropped.jpg,1,1209.50000,2021.50000,2.82843,1.00000,1.00000,1.00000,1.00000
338,Image01_cropped.jpg,1,1246.50000,2023.50000,2.82843,1.00000,1.00000,1.00000,1.00000
339,Image01_cropped.jpg,1,2258.50000,2027.50000,2.82843,1.00000,1.00000,1.00000,1.00000
340,Image01_cropped.jpg,1,1348.50000,2028.50000,2.82843,1.00000,1.00000,1.00000,1.00000
341,Image01_cropped.jpg,27372,1937.11621,2123.96361,709.37677,0.68354,1.72544,0.57956,0.96736
342,Image01_cropped.jpg,1,197.50000,2030.50000,2.82843,1.00000,1.00000,1.00000,1.00000
343,Image01_cropped.jpg,1,2257.50000,2030.50000,2.82843,1.00000,1.00000,1.00000,1.00000
344,Image01_cropped.jpg,2,196.50000,2038.00000,4.82843,1.00000,2.00000,0.50000,1.00000
345,Image01_cropped.jpg,1,2022.50000,2038.50000,2.82843,1.00000,1.00000,1.00000,1.00000
346,Image01_cropped.jpg,44983,2575.20676,2165.43844,907.28340,0.68671,1.29286,0.77348,0.97844
347,Image01_cropped.jpg,1,1314.50000,2047.50000,2.82843,1.00000,1.00000,1.00000,1.00000
348,Image01_cropped.jpg,33960,906.96537,2161.47206,855.94531,0.58249,1.23437,0.81013,0.97099
349,Image01_cropped.jpg,1,1299.50000,2051.50000,2.82843,1.00000,1.00000,1.00000,1.00000
350,Image01_cropped.jpg,2,1302.00000,2051.50000,4.24264,1.00000,2.00000,0.50000,1.00000
351,Image01_cropped.jpg,2,196.50000,2066.00000,4.82843,1.00000,2.00000,0.50000,1.00000
352,Image01_cropped.jpg,8120,1727.71084,2129.19507,388.41631,0.67635,1.65546,0.60406,0.93645
353,Image01_cropped.jpg,2,564.50000,2081.00000,4.82843,1.00000,2.00000,0.50000,1.00000
354,Image01_cropped.jpg,1,2066.50000,2080.50000,2.82843,1.00000,1.00000,1.00000,1.00000
355,Image01_cropped.jpg,4,2247.00000,2082.00000,5.65685,1.00000,1.00000,1.00000,1.00000
356,Image01_cropped.jpg,14705,1528.26199,2141.54325,550.41631,0.60995,1.47502,0.67796,0.96265
357,Image01_cropped.jpg,2,2512.00000,2083.50000,4.24264,1.00000,2.00000,0.50000,1.00000
358,Image01_cropped.jpg,1,1742.50000,2089.50000,2.82843,1.00000,1.00000,1.00000,1.00000
359,Image01_cropped.jpg,13628,1650.83527,2167.05768,556.35743,0.55327,1.40261,0.71296,0.91157
360,Image01_cropped.jpg,38521,2048.93761,2227.83021,858.71486,0.65646,1.65181,0.60540,0.97338
361,Image01_cropped.jpg,1,348.50000,2120.50000,2.82843,1.00000,1.00000,1.00000,1.00000
362,Image01_cropped.jpg,1,825.50000,2122.50000,2.82843,1.00000,1.00000,1.00000,1.00000
363,Image01_cropped.jpg,2,825.00000,2125.00000,5.65685,0.78540,2.64575,0.37796,0.66667
364,Image01_cropped.jpg,28676,477.02281,2220.93210,707.92092,0.71905,1.37645,0.72651,0.97614
365,Image01_cropped.jpg,1,222.50000,2131.50000,2.82843,1.00000,1.00000,1.00000,1.00000
366,Image01_cropped.jpg,1,2356.50000,2131.50000,2.82843,1.00000,1.00000,1.00000,1.00000
367,Image01_cropped.jpg,1,325.50000,2137.50000,2.82843,1.00000,1.00000,1.00000,1.00000
368,Image01_cropped.jpg,1,227.50000,2140.50000,2.82843,1.00000,1.00000,1.00000,1.00000
369,Image01_cropped.jpg,1,1440.50000,2146.50000,2.82843,1.00000,1.00000,1.00000,1.00000
370,Image01_cropped.jpg,39973,2249.28606,2273.19547,812.24682,0.76138,1.15084,0.86893,0.97021
371,Image01_cropped.jpg,1,290.50000,2154.50000,2.82843,1.00000,1.00000,1.00000,1.00000
372,Image01_cropped.jpg,1,270.50000,2157.50000,2.82843,1.00000,1.00000,1.00000,1.00000
373,Image01_cropped.jpg,1,277.50000,2157.50000,2.82843,1.00000,1.00000,1.00000,1.00000
374,Image01_cropped.jpg,2,576.00000,2161.00000,5.65685,0.78540,2.64575,0.37796,0.66667
375,Image01_cropped.jpg,1,1435.50000,2164.50000,2.82843,1.00000,1.00000,1.00000,1.00000
376,Image01_cropped.jpg,30939,1162.86970,2273.32827,743.07525,0.70413,1.47139,0.67963,0.98194
377,Image01_cropped.jpg,1,1435.50000,2167.50000,2.82843,1.00000,1.00000,1.00000,1.00000
378,Image01_cropped.jpg,1,2899.50000,2170.50000,2.82843,1.00000,1.00000,1.00000,1.00000
379,Image01_cropped.jpg,1,716.50000,2172.50000,2.82843,1.00000,1.00000,1.00000,1.00000
380,Image01_cropped.jpg,1,2188.50000,2180.50000,2.82843,1.00000,1.00000,1.00000,1.00000
381,Image01_cropped.jpg,4,1407.75000,2186.00000,8.48528,0.69813,1.63672,0.61098,0.72727
382,Image01_cropped.jpg,1,2451.50000,2185.50000,2.82843,1.00000,1.00000,1.00000,1.00000
383,Image01_cropped.jpg,2,2451.50000,2189.00000,4.82843,1.00000,2.00000,0.50000,1.00000
384,Image01_cropped.jpg,2,814.50000,2195.00000,4.82843,1.00000,2.00000,0.50000,1.00000
385,Image01_cropped.jpg,2,1831.00000,2195.50000,4.24264,1.00000,2.00000,0.50000,1.00000
386,Image01_cropped.jpg,2,815.50000,2202.00000,4.82843,1.00000,2.00000,0.50000,1.00000
387,Image01_cropped.jpg,1,816.50000,2204.50000,2.82843,1.00000,1.00000,1.00000,1.00000
388,Image01_cropped.jpg,3,1942.50000,2205.83333,7.07107,0.75398,2.70203,0.37009,0.66667
389,Image01_cropped.jpg,1,816.50000,2208.50000,2.82843,1.00000,1.00000,1.00000,1.00000
390,Image01_cropped.jpg,1,1940.50000,2208.50000,2.82843,1.00000,1.00000,1.00000,1.00000
391,Image01_cropped.jpg,1,1873.50000,2217.50000,2.82843,1.00000,1.00000,1.00000,1.00000
392,Image01_cropped.jpg,2,1667.00000,2232.50000,4.24264,1.00000,2.00000,0.50000,1.00000
393,Image01_cropped.jpg,1,1624.50000,2239.50000,2.82843,1.00000,1.00000,1.00000,1.00000
394,Image01_cropped.jpg,41751,2807.71980,2360.27311,1053.34942,0.47286,1.46680,0.68175,0.95500
395,Image01_cropped.jpg,2,955.50000,2243.00000,4.82843,1.00000,2.00000,0.50000,1.00000
396,Image01_cropped.jpg,1,957.50000,2242.50000,2.82843,1.00000,1.00000,1.00000,1.00000
397,Image01_cropped.jpg,3,953.83333,2246.50000,8.48528,0.52360,1.56670,0.63828,0.60000
398,Image01_cropped.jpg,2,1638.50000,2250.00000,4.82843,1.00000,2.00000,0.50000,1.00000
399,Image01_cropped.jpg,1,833.50000,2254.50000,2.82843,1.00000,1.00000,1.00000,1.00000
400,Image01_cropped.jpg,1,382.50000,2256.50000,2.82843,1.00000,1.00000,1.00000,1.00000
401,Image01_cropped.jpg,1,380.50000,2264.50000,2.82843,1.00000,1.00000,1.00000,1.00000
402,Image01_cropped.jpg,1,539.50000,2269.50000,2.82843,1.00000,1.00000,1.00000,1.00000
403,Image01_cropped.jpg,1,898.50000,2272.50000,2.82843,1.00000,1.00000,1.00000,1.00000
404,Image01_cropped.jpg,1,892.50000,2274.50000,2.82843,1.00000,1.00000,1.00000,1.00000
405,Image01_cropped.jpg,1,872.50000,2279.50000,2.82843,1.00000,1.00000,1.00000,1.00000
406,Image01_cropped.jpg,1,2128.50000,2279.50000,2.82843,1.00000,1.00000,1.00000,1.00000
407,Image01_cropped.jpg,3,2516.50000,2287.50000,6.24264,0.96737,3.00000,0.33333,1.00000
408,Image01_cropped.jpg,1,2524.50000,2288.50000,2.82843,1.00000,1.00000,1.00000,1.00000
409,Image01_cropped.jpg,31753,920.36285,2386.30827,719.05087,0.77175,1.28862,0.77602,0.97891
410,Image01_cropped.jpg,2,389.00000,2295.50000,4.24264,1.00000,2.00000,0.50000,1.00000
411,Image01_cropped.jpg,1,391.50000,2297.50000,2.82843,1.00000,1.00000,1.00000,1.00000
412,Image01_cropped.jpg,18311,1866.22175,2376.71998,547.79603,0.76680,1.60961,0.62127,0.97951
413,Image01_cropped.jpg,1,392.50000,2299.50000,2.82843,1.00000,1.00000,1.00000,1.00000
414,Image01_cropped.jpg,27539,482.54975,2399.56387,717.67828,0.67189,1.20316,0.83115,0.97499
415,Image01_cropped.jpg,1,2720.50000,2312.50000,2.82843,1.00000,1.00000,1.00000,1.00000
416,Image01_cropped.jpg,1,1062.50000,2314.50000,2.82843,1.00000,1.00000,1.00000,1.00000
417,Image01_cropped.jpg,30393,742.14123,2440.07382,772.28846,0.64036,1.45352,0.68798,0.96946
418,Image01_cropped.jpg,38040,2103.99926,2430.76046,913.60931,0.57270,1.43553,0.69661,0.97157
419,Image01_cropped.jpg,34965,1634.95957,2436.75637,825.40115,0.64493,1.41861,0.70491,0.97417
420,Image01_cropped.jpg,14255,1790.58923,2434.18074,578.70772,0.53488,1.66947,0.59899,0.94961
421,Image01_cropped.jpg,1,1974.50000,2336.50000,2.82843,1.00000,1.00000,1.00000,1.00000
422,Image01_cropped.jpg,1,1977.50000,2337.50000,2.82843,1.00000,1.00000,1.00000,1.00000
423,Image01_cropped.jpg,1,1169.50000,2366.50000,2.82843,1.00000,1.00000,1.00000,1.00000
424,Image01_cropped.jpg,2,1168.00000,2368.50000,4.24264,1.00000,2.00000,0.50000,1.00000
425,Image01_cropped.jpg,2,1166.00000,2370.50000,4.24264,1.00000,2.00000,0.50000,1.00000
426,Image01_cropped.jpg,1,2685.50000,2372.50000,2.82843,1.00000,1.00000,1.00000,1.00000
427,Image01_cropped.jpg,30490,1261.51633,2489.51709,758.66609,0.66568,1.54982,0.64524,0.95728
428,Image01_cropped.jpg,1,2283.50000,2383.50000,2.82843,1.00000,1.00000,1.00000,1.00000
429,Image01_cropped.jpg,1,665.50000,2385.50000,2.82843,1.00000,1.00000,1.00000,1.00000
430,Image01_cropped.jpg,1,667.50000,2386.50000,2.82843,1.00000,1.00000,1.00000,1.00000
431,Image01_cropped.jpg,2,662.00000,2387.50000,4.24264,1.00000,2.00000,0.50000,1.00000
432,Image01_cropped.jpg,4,665.00000,2388.50000,7.65685,0.85737,2.03127,0.49230,0.80000
433,Image01_cropped.jpg,29960,1107.91806,2508.77603,790.34733,0.60272,1.44504,0.69202,0.95820
434,Image01_cropped.jpg,1,2676.50000,2400.50000,2.82843,1.00000,1.00000,1.00000,1.00000
435,Image01_cropped.jpg,6,386.66667,2410.16667,11.31371,0.58905,1.54106,0.64890,0.60000
436,Image01_cropped.jpg,1,1205.50000,2418.50000,2.82843,1.00000,1.00000,1.00000,1.00000
437,Image01_cropped.jpg,1,1202.50000,2421.50000,2.82843,1.00000,1.00000,1.00000,1.00000
438,Image01_cropped.jpg,1,386.50000,2427.50000,2.82843,1.00000,1.00000,1.00000,1.00000
439,Image01_cropped.jpg,1,1978.50000,2428.50000,2.82843,1.00000,1.00000,1.00000,1.00000
440,Image01_cropped.jpg,1,2675.50000,2429.50000,2.82843,1.00000,1.00000,1.00000,1.00000
441,Image01_cropped.jpg,1,2730.50000,2438.50000,2.82843,1.00000,1.00000,1.00000,1.00000
442,Image01_cropped.jpg,1,2734.50000,2438.50000,2.82843,1.00000,1.00000,1.00000,1.00000
443,Image01_cropped.jpg,29699,1431.99968,2543.26225,752.24682,0.65952,1.25907,0.79424,0.97222
444,Image01_cropped.jpg,1,2679.50000,2440.50000,2.82843,1.00000,1.00000,1.00000,1.00000
445,Image01_cropped.jpg,1,2732.50000,2440.50000,2.82843,1.00000,1.00000,1.00000,1.00000
446,Image01_cropped.jpg,2,2681.00000,2442.50000,4.24264,1.00000,2.00000,0.50000,1.00000
447,Image01_cropped.jpg,1,2684.50000,2448.50000,2.82843,1.00000,1.00000,1.00000,1.00000
448,Image01_cropped.jpg,18055,2451.74198,2531.70858,549.71277,0.75082,1.60813,0.62184,0.97313
449,Image01_cropped.jpg,1,967.50000,2459.50000,2.82843,1.00000,1.00000,1.00000,1.00000
450,Image01_cropped.jpg,1,2817.50000,2459.50000,2.82843,1.00000,1.00000,1.00000,1.00000
451,Image01_cropped.jpg,1,2814.50000,2463.50000,2.82843,1.00000,1.00000,1.00000,1.00000
452,Image01_cropped.jpg,2,538.00000,2469.00000,5.65685,0.78540,2.64575,0.37796,0.66667
453,Image01_cropped.jpg,1,947.50000,2469.50000,2.82843,1.00000,1.00000,1.00000,1.00000
454,Image01_cropped.jpg,1,1737.50000,2473.50000,2.82843,1.00000,1.00000,1.00000,1.00000
455,Image01_cropped.jpg,1,412.50000,2477.50000,2.82843,1.00000,1.00000,1.00000,1.00000
456,Image01_cropped.jpg,1,1741.50000,2477.50000,2.82843,1.00000,1.00000,1.00000,1.00000
457,Image01_cropped.jpg,1,2792.50000,2477.50000,2.82843,1.00000,1.00000,1.00000,1.00000
458,Image01_cropped.jpg,1,847.50000,2478.50000,2.82843,1.00000,1.00000,1.00000,1.00000
459,Image01_cropped.jpg,1,1032.50000,2480.50000,2.82843,1.00000,1.00000,1.00000,1.00000
460,Image01_cropped.jpg,20875,2358.48855,2593.43121,1096.97179,0.21799,1.26808,0.78860,0.91153
461,Image01_cropped.jpg,2,2763.50000,2484.00000,4.82843,1.00000,2.00000,0.50000,1.00000
462,Image01_cropped.jpg,1,2777.50000,2483.50000,2.82843,1.00000,1.00000,1.00000,1.00000
463,Image01_cropped.jpg,1,433.50000,2486.50000,2.82843,1.00000,1.00000,1.00000,1.00000
464,Image01_cropped.jpg,1,669.50000,2487.50000,2.82843,1.00000,1.00000,1.00000,1.00000
465,Image01_cropped.jpg,1,672.50000,2490.50000,2.82843,1.00000,1.00000,1.00000,1.00000
466,Image01_cropped.jpg,1,1985.50000,2490.50000,2.82843,1.00000,1.00000,1.00000,1.00000
467,Image01_cropped.jpg,2,2331.50000,2492.00000,4.82843,1.00000,2.00000,0.50000,1.00000
468,Image01_cropped.jpg,1,474.50000,2492.50000,2.82843,1.00000,1.00000,1.00000,1.00000
469,Image01_cropped.jpg,1,1778.50000,2495.50000,2.82843,1.00000,1.00000,1.00000,1.00000
470,Image01_cropped.jpg,1,1858.50000,2496.50000,2.82843,1.00000,1.00000,1.00000,1.00000
471,Image01_cropped.jpg,1,2161.50000,2502.50000,2.82843,1.00000,1.00000,1.00000,1.00000
472,Image01_cropped.jpg,1,2144.50000,2512.50000,2.82843,1.00000,1.00000,1.00000,1.00000
473,Image01_cropped.jpg,2,1530.50000,2514.00000,4.82843,1.00000,2.00000,0.50000,1.00000
474,Image01_cropped.jpg,1,1543.50000,2519.50000,2.82843,1.00000,1.00000,1.00000,1.00000
475,Image01_cropped.jpg,1,2103.50000,2521.50000,2.82843,1.00000,1.00000,1.00000,1.00000
476,Image01_cropped.jpg,1,1551.50000,2522.50000,2.82843,1.00000,1.00000,1.00000,1.00000
477,Image01_cropped.jpg,1,2062.50000,2528.50000,2.82843,1.00000,1.00000,1.00000,1.00000
478,Image01_cropped.jpg,1,2293.50000,2538.50000,2.82843,1.00000,1.00000,1.00000,1.00000
479,Image01_cropped.jpg,2,2296.00000,2542.50000,4.24264,1.00000,2.00000,0.50000,1.00000
480,Image01_cropped.jpg,1,708.50000,2543.50000,2.82843,1.00000,1.00000,1.00000,1.00000
481,Image01_cropped.jpg,1,1604.50000,2544.50000,2.82843,1.00000,1.00000,1.00000,1.00000
482,Image01_cropped.jpg,1,2292.50000,2544.50000,2.82843,1.00000,1.00000,1.00000,1.00000
483,Image01_cropped.jpg,1,1332.50000,2551.50000,2.82843,1.00000,1.00000,1.00000,1.00000
484,Image01_cropped.jpg,2,2294.50000,2552.00000,4.82843,1.00000,2.00000,0.50000,1.00000
485,Image01_cropped.jpg,2,1014.50000,2553.00000,4.82843,1.00000,2.00000,0.50000,1.00000
486,Image01_cropped.jpg,2,2292.00000,2556.50000,4.24264,1.00000,2.00000,0.50000,1.00000
487,Image01_cropped.jpg,1,735.50000,2557.50000,2.82843,1.00000,1.00000,1.00000,1.00000
488,Image01_cropped.jpg,1,2286.50000,2560.50000,2.82843,1.00000,1.00000,1.00000,1.00000
489,Image01_cropped.jpg,2,2288.50000,2561.00000,4.82843,1.00000,2.00000,0.50000,1.00000
490,Image01_cropped.jpg,1,2291.50000,2562.50000,2.82843,1.00000,1.00000,1.00000,1.00000
491,Image01_cropped.jpg,1,2288.50000,2565.50000,2.82843,1.00000,1.00000,1.00000,1.00000
492,Image01_cropped.jpg,1,1335.50000,2566.50000,2.82843,1.00000,1.00000,1.00000,1.00000
493,Image01_cropped.jpg,1,2283.50000,2572.50000,2.82843,1.00000,1.00000,1.00000,1.00000
494,Image01_cropped.jpg,1,2284.50000,2578.50000,2.82843,1.00000,1.00000,1.00000,1.00000
495,Image01_cropped.jpg,1,2283.50000,2583.50000,2.82843,1.00000,1.00000,1.00000,1.00000
496,Image01_cropped.jpg,1,2281.50000,2585.50000,2.82843,1.00000,1.00000,1.00000,1.00000
497,Image01_cropped.jpg,1,1167.50000,2588.50000,2.82843,1.00000,1.00000,1.00000,1.00000
498,Image01_cropped.jpg,1,1172.50000,2592.50000,2.82843,1.00000,1.00000,1.00000,1.00000
499,Image01_cropped.jpg,2,1269.50000,2598.00000,4.82843,1.00000,2.00000,0.50000,1.00000
500,Image01_cropped.jpg,5,2284.10000,2600.10000,9.65685,0.67377,2.60996,0.38315,0.76923
501,Image01_cropped.jpg,1,1041.50000,2600.50000,2.82843,1.00000,1.00000,1.00000,1.00000
502,Image01_cropped.jpg,1,1140.50000,2600.50000,2.82843,1.00000,1.00000,1.00000,1.00000
503,Image01_cropped.jpg,1,2275.50000,2600.50000,2.82843,1.00000,1.00000,1.00000,1.00000
504,Image01_cropped.jpg,1,2286.50000,2601.50000,2.82843,1.00000,1.00000,1.00000,1.00000
505,Image01_cropped.jpg,1,1231.50000,2603.50000,2.82843,1.00000,1.00000,1.00000,1.00000
506,Image01_cropped.jpg,1,2282.50000,2605.50000,2.82843,1.00000,1.00000,1.00000,1.00000
507,Image01_cropped.jpg,22,2285.86364,2609.18182,23.79899,0.48811,1.65233,0.60521,0.65672
508,Image01_cropped.jpg,1,2272.50000,2606.50000,2.82843,1.00000,1.00000,1.00000,1.00000
509,Image01_cropped.jpg,2,2282.00000,2608.50000,4.24264,1.00000,2.00000,0.50000,1.00000
510,Image01_cropped.jpg,1,2281.50000,2610.50000,2.82843,1.00000,1.00000,1.00000,1.00000
511,Image01_cropped.jpg,1,2276.50000,2612.50000,2.82843,1.00000,1.00000,1.00000,1.00000
512,Image01_cropped.jpg,1,2279.50000,2612.50000,2.82843,1.00000,1.00000,1.00000,1.00000
513,Image01_cropped.jpg,28,2287.92857,2616.53571,27.79899,0.45531,2.28690,0.43727,0.65882
514,Image01_cropped.jpg,1,2264.50000,2615.50000,2.82843,1.00000,1.00000,1.00000,1.00000
515,Image01_cropped.jpg,5,2276.70000,2616.10000,7.65685,1.00000,1.55299,0.64392,0.90909
516,Image01_cropped.jpg,1,1070.50000,2616.50000,2.82843,1.00000,1.00000,1.00000,1.00000
517,Image01_cropped.jpg,1,1348.50000,2616.50000,2.82843,1.00000,1.00000,1.00000,1.00000
518,Image01_cropped.jpg,2,2246.00000,2618.00000,5.65685,0.78540,2.64575,0.37796,0.66667
519,Image01_cropped.jpg,1,2267.50000,2617.50000,2.82843,1.00000,1.00000,1.00000,1.00000
520,Image01_cropped.jpg,3,2282.50000,2617.50000,6.24264,0.96737,3.00000,0.33333,1.00000
521,Image01_cropped.jpg,2,2275.50000,2619.00000,4.82843,1.00000,2.00000,0.50000,1.00000
522,Image01_cropped.jpg,1,2268.50000,2619.50000,2.82843,1.00000,1.00000,1.00000,1.00000
523,Image01_cropped.jpg,1,2275.50000,2621.50000,2.82843,1.00000,1.00000,1.00000,1.00000
524,Image01_cropped.jpg,5,2282.70000,2623.50000,10.48528,0.57150,2.98034,0.33553,0.62500
525,Image01_cropped.jpg,1,2241.50000,2623.50000,2.82843,1.00000,1.00000,1.00000,1.00000
526,Image01_cropped.jpg,1,2275.50000,2623.50000,2.82843,1.00000,1.00000,1.00000,1.00000
527,Image01_cropped.jpg,2,2289.00000,2624.00000,5.65685,0.78540,2.64575,0.37796,0.66667
528,Image01_cropped.jpg,1,2270.50000,2624.50000,2.82843,1.00000,1.00000,1.00000,1.00000
529,Image01_cropped.jpg,4,2278.25000,2625.25000,7.65685,0.85737,2.00000,0.50000,0.80000
